id,sha,author_id,committer_id,project_id,created_at
315541910,d6f458e7eb9a17e6c9edd039bdb69f91e727d80f,3813543,3813543,13378441,2015-09-21T17:33:07.000Z
315541924,2f4fa52d0d613b2cc8d1904113397b7dce2308f9,3708740,3708740,13378441,2015-09-20T23:20:04.000Z
315541962,8f762102a59b3270beddd6df4cca528afb86ab49,7077668,7077668,16870956,2015-09-21T18:18:13.000Z
315541967,612bf7ee4ef454c9bb9ebdf69970d70cf7b3dec3,7077668,7077668,16870956,2015-09-18T18:45:48.000Z
315552304,4474ce4e64b7f69935127439ab29a3db803e7797,6094318,6094318,13378441,2015-09-23T20:07:46.000Z
315576734,5f171d6cf3bdf48303f10b43569634b13e1ae466,6804787,6804787,13378441,2015-09-22T23:02:19.000Z
315576744,96b3d0e09aee48aeb159e012045e60e75ed90e94,8686237,6804787,13378441,2015-09-22T21:38:17.000Z
315582894,5eb49afffd8edfa76cafd26172bf458873053ba6,444943,444943,13378441,2015-09-23T18:37:37.000Z
315596208,0dc4122baf767f69493b39a36eca24859bebd5d7,6093878,6093878,13378441,2015-09-23T22:19:42.000Z
315596210,38616cc9e58d81b6772b7dd4b49dad49a5d8ec1a,3813543,3813543,13378441,2015-09-23T21:59:13.000Z
315596214,0a94af2f813ebf61a0f9f6e95f142453ed798c8d,6093878,6093878,13378441,2015-09-23T18:23:04.000Z
315628056,d9e7f84eabe66b78326de5e476e2975df3ea6d4d,5127709,5127709,13378441,2015-07-04T00:48:03.000Z
315628057,6ae40469d79e4ea79ebd74b1c718883f47a1a7c5,5127709,5127709,13378441,2015-07-04T01:36:10.000Z
315645215,037d471d7c7cc17d387252a3372d9adc94c6ab68,6685669,6685669,13378441,2015-09-17T17:59:05.000Z
315688723,e6e2d644abf3681f15167b3d7f79cfd5e943fc6d,6685669,6685669,13378441,2015-09-17T01:25:24.000Z
315710003,7476dc35dde1aa4345b6acb1c418f80aa35d6a5e,2673084,2673084,13378441,2015-09-17T22:55:54.000Z
315710004,be8429c8b2649150aca171a8530c73a4d7d348d6,3708740,3708740,13378441,2015-09-23T14:45:21.000Z
315710006,e39390e1820ca318d0f92a6d2d6e07963e00e383,2673084,2673084,13378441,2015-09-23T14:55:29.000Z
315726595,ff0475e32add91b547352f8f43688a383ccd9d32,3708740,3708740,13378441,2015-09-17T21:22:24.000Z
315726598,df1367b07c81864220930f68e37fc6726ed6d0e8,444943,444943,22015450,2015-09-18T09:12:03.000Z
315741970,9c38fd8efec765b60986707d6f15551bcc8e4e8f,8686237,6804787,13378441,2015-09-22T21:32:05.000Z
315768685,bf85899bb229f6237b00dbf998525d24aa95aeb7,6804787,6804787,13378441,2015-09-23T17:30:27.000Z
315768688,8ba82b822e64de10ccd205c2d6d8896cf1980437,6804787,6804787,13378441,2015-09-23T17:17:43.000Z
315768725,393f573035418541c2a74851e2e6d086657c359f,6804787,6804787,13378441,2015-09-23T02:59:48.000Z
315768731,38d9e584accf308cdbaeb01494ab6dbdd3345ca1,3813543,3813543,13378441,2015-09-23T18:15:24.000Z
315837804,6539a13bd38660b4dbba51c982d26db7915d1b04,3813543,3813543,13380518,2015-09-24T01:14:15.000Z
315837826,a432181a9a3dd8a35799a611e7f9b50a5e1bda30,3813543,3813543,13380518,2015-09-24T01:06:52.000Z
315844196,75b35344621305afc4e2fadeaa058d0a91570854,8686237,8686237,13378441,2015-09-24T13:13:55.000Z
315844205,c7091fc7d222c7755b45c494707e1edb2f12f851,6804787,8686237,13378441,2015-09-23T02:59:48.000Z
315848238,f106622ce7706fc750c9f5316b157e67fa56e30f,3813543,3813543,13378441,2015-09-24T16:42:59.000Z
315848252,0c2c555bf485835c2ccd675e19d030c6a90683ed,3813543,3813543,13378441,2015-09-24T14:32:05.000Z
315848261,4774046623d7ad991003954a76d054664b97593f,136203,136203,13378441,2015-09-24T13:59:38.000Z
315848271,7b4c3076d65f1e2f3e4e1474026b253845431da7,444943,444943,22015450,2015-09-24T17:21:28.000Z
315848286,8d731cfc1c225de352d7e07a89eda80bbac1c683,444943,444943,13378441,2015-09-24T09:38:00.000Z
315848297,30f04a3c4ed31b1ab2b030c60c2f68ae0b442521,444943,444943,13378441,2015-09-24T09:23:50.000Z
315854734,67874fd4bce3b1319d1f1679bc5312220d9e299c,3813543,3813543,13378441,2015-09-24T01:16:28.000Z
315854740,3c46b8ab60c2d5ff3ad0caa7398bc1e3aa1c9c20,8686237,8686237,13378441,2015-09-23T07:06:17.000Z
315854752,dab89800b7b2ab59fcf35e143bd8742cc445048d,9159618,9159618,24141859,2015-09-24T12:43:54.000Z
315857799,134d0f2caa74b168196e282c0db96808797052e5,6094318,6094318,13378441,2015-09-24T02:40:26.000Z
315857806,a09898fb64c05dc5867c6084e256bd1960f372a4,3708740,3708740,13378441,2015-09-24T02:29:09.000Z
315857827,b3454ae6e90f92636be4deea4b5ebf0e8ab7e32e,6094318,6094318,13378441,2015-09-23T20:07:46.000Z
315858989,f5f846ea06233946710dff7b3553f04fc76f2635,3813543,3813543,13378441,2015-09-17T21:04:22.000Z
315859035,4b15f40c266bb4de4f97365301d34a4d235d0fb7,3054535,3054535,13378441,2015-09-18T13:27:20.000Z
315859041,f16a5ed0227ffe890da5a1a571e20f137b74c798,3708740,3708740,13378441,2015-09-18T13:41:09.000Z
315859186,7f6d7a3f3d73598465341331c2ed01d0bebce3b6,3813543,3813543,13378441,2015-09-24T10:12:21.000Z
315859198,16ac164deabf1e55b7afe8359f2c6f485a17b184,3813543,3813543,13378441,2015-09-24T10:12:10.000Z
315859212,3f811f571c666f41720da6a81bb5e550260b9629,3813543,3813543,13378441,2015-09-23T22:45:30.000Z
315859276,2687b0cdfa5a376eb050ab54873b4f53bf9919b5,6093879,6093879,13378441,2015-09-24T13:36:37.000Z
315859301,d2d686614f7cc06957ade16df3a88b1be1f0d8d7,6093879,6093879,13378441,2015-09-23T18:10:33.000Z
315859382,c86debf22aaac1293ee5b6b1590c57d68480054a,4062944,4062944,13378441,2015-09-22T00:14:30.000Z
315859393,ae899fc41dbf975c8f87f2a6e47b25ae916e0a37,6804787,6804787,13378441,2015-09-22T00:15:57.000Z
315859400,6c2a52992be6ccefacec4c47e349f758d4f9036c,8717350,8717350,22100940,2015-09-22T13:43:07.000Z
315859411,930ad96af73ff81b91ffe26b687db307eb88f8ce,8717350,8717350,13378441,2015-09-24T03:09:24.000Z
315859428,f4cea68170c6ff0b9f72ba95840fd6d03134caa0,8717350,8717350,13378441,2015-09-23T12:36:19.000Z
315860328,24ebf677e8577845f340e47acf3cbb97b7dcba79,444943,444943,13378441,2015-09-24T13:16:29.000Z
315861820,5d210c6bbf8350ff2bd54d84dce1a2569976f1c1,6093879,6093879,13378441,2015-09-24T14:24:22.000Z
315861834,aa42148a3ef85bf767a6a14124cfb0492d45bccc,6094314,6094314,13378441,2015-09-24T13:04:08.000Z
315861854,38234f456bd63fa07002d5637d2745146ab3c4c5,136203,136203,13378441,2015-09-24T13:59:38.000Z
315863377,2dd6afc7986b26e161e388d42fc1081a555fee4f,6093879,6093879,13378441,2015-09-24T13:47:46.000Z
315863401,e659ca4b42fe20da01a3d958b4d4167c8f7f05ae,6094318,6094318,22071343,2015-09-24T17:49:24.000Z
315863421,e8c0bfa4f2420200aca1ec554536ab96755fa2e0,6094318,6094318,22071343,2015-09-24T01:43:17.000Z
315879115,f19c34c2411fd5edadc639545ea76b2671fa4e6c,8717350,8717350,13378441,2015-09-24T14:27:32.000Z
315886495,f7773e32e579264c6468c746375c6a827de2b2f2,141313,141313,13378441,2015-09-24T08:27:14.000Z
315886500,25501bd2c4e8d29004181ef10c7154a39ebff19e,141313,141313,13378441,2015-09-20T04:25:16.000Z
315895078,42f60f5a5dab877947be0ca358e8c9c2bcbdfe20,3813543,3813543,13378441,2015-09-24T21:07:59.000Z
315895087,c71257e0f29f5bc9f16d728267f59814fde68558,3813543,3813543,13378441,2015-09-24T20:45:06.000Z
315895092,2e56dd4922838ec014bdb2722b573f6d5ec75816,6094287,6094287,13378441,2015-09-24T15:39:35.000Z
315899338,2de269a1e3bc827804fccdc0dc1d1eb90efaa96e,3813543,3813543,13378441,2015-09-25T01:24:46.000Z
315899350,dea11520c2dee15235ec44b9e7093ef0f11c5df0,3813543,3813543,13378441,2015-09-25T00:12:50.000Z
315899358,ab1743b45213e88295a38e2bf9d80ded09058b18,5127709,5127709,13378441,2015-09-22T01:10:17.000Z
315899364,da78c4987dc463a4de2fd7d0e12515fb7bce424a,3813543,3813543,13380518,2015-09-25T01:34:20.000Z
315908965,0ce6be21666fb9273528da7ce32bc2e8e8b77897,6804787,6804787,13378441,2015-09-24T23:40:25.000Z
315908982,b78ba80597876349061499132c7ba37a55f0c85a,3813543,3813543,13378441,2015-09-24T20:45:48.000Z
315908995,ccbcc0120687e4c21719eb2a9983e753818b2e12,6804787,6804787,13378441,2015-09-24T20:02:03.000Z
315909041,2d5ad288aba867066163c552d9fa80cd1943a99d,6804787,6804787,13378441,2015-09-25T02:05:47.000Z
315911593,f152312c0648a7fd8ab9d8a7ed0a77ff8b2ed8c7,141313,141313,13378441,2015-09-25T07:53:29.000Z
315939408,f5261f6c84888784d2f38aa63a544dd1762050d7,3813543,3813543,13378441,2015-09-25T13:44:13.000Z
315939428,2b7d5c84746568a7e3643f03f108fcbe0dbae9f9,3708740,3708740,13378441,2015-09-25T13:36:25.000Z
315939445,5b5717c2eb8fc88ed5bd59babe39890c581ad622,5127709,5127709,13378441,2015-09-25T10:29:55.000Z
315939492,ed6c0849ecc0dfa22d930e20490c847b0bd186c2,6804787,6804787,13378441,2015-09-25T14:47:22.000Z
315939508,0edb1d08cdd88f4ec97ac0fcbc3ab03d48fc37c4,6804787,6804787,13378441,2015-09-25T14:37:22.000Z
315942856,da945695aa3306b06cfe656f6e3a5fce34398c68,3813543,3813543,13378441,2015-09-25T15:17:52.000Z
315942871,40bb1ca270b40d395209360779fb5b161702fa90,8702123,8702123,13378441,2015-09-25T13:35:20.000Z
315942885,406f76a6337248a7673a0fcb5835d41bd35caafc,6885269,6885269,16972080,2015-09-25T15:59:43.000Z
315948393,dbbc96aeeab59b6e3c314e676f191c095d6517ba,3813543,3813543,13378441,2015-09-19T11:49:28.000Z
315960266,391d5c7509b95b025b6f0f30a180438a4c9be0b2,3813543,3813543,13378441,2015-09-25T17:29:31.000Z
315960274,62c7fd9e1487dc3dafe037cd29411a012bd6010c,3813543,3813543,13378441,2015-09-25T17:28:48.000Z
315960280,e4385ba6f637acf9d62b8ef673d4911d2a186774,5127709,5127709,13378441,2015-09-25T10:57:58.000Z
315973746,0ddbc78ab0258496763e3ab6f37212dc60d6fab6,6885269,6885269,16972080,2015-09-13T18:39:06.000Z
315973756,c840ac600304a1958eed0988433c2d71309d9a11,6804787,6885269,16972080,2015-09-12T21:11:31.000Z
315974917,0a1b102698d50a6006f4f6a82737a16bde6d6b88,3813543,3813543,13378441,2015-09-26T13:56:29.000Z
315974936,64a48fde3be953de9ae0915c2787f9da3fe9cc0b,6804787,6804787,13378441,2015-09-26T07:10:46.000Z
315974949,11ea534258ced35948e53a4ece8fb1284698bf8a,2673084,2673084,13378441,2015-09-17T22:55:54.000Z
315974992,25f70b8a77aab640c704c265a972f2c47bbe0a52,2642039,2642039,13378441,2015-09-26T05:01:07.000Z
315981623,207d186fbe3d8330734815e9a28a3ef4f3192af0,1077941,1077941,13378441,2015-09-26T08:12:37.000Z
315981643,067ea11fba7e627ae770f3ff90c4231d86292128,1077941,1077941,13378441,2015-09-26T07:50:12.000Z
315986150,df2673ac74fd19a5f4226d52247e41e28a8f1586,1077941,1077941,13378441,2015-09-26T08:12:37.000Z
315986166,a26fcf159f222380dbacb864665da8b07ec746f8,1077941,1077941,13378441,2015-09-26T07:50:12.000Z
315992282,a8a7cb830460ccee137281a033ba7d6df26d5bb1,6804787,6804787,13378441,2015-09-25T21:41:09.000Z
315992288,748c1521cc722ce6761eea4e7fcaf2c8af223367,6093877,6093877,13378441,2015-09-25T20:20:23.000Z
315992302,fb8eef6b4d0f1b7cc2a6cb941bcabe881990ccc2,5457421,5457421,24065255,2015-09-26T03:58:44.000Z
316026352,f8de53d67dff057a257b3146a6d69ed9102a8814,7318255,7318255,13378441,2015-09-19T17:30:34.000Z
316026353,7c553bc3e68736d1fec2f82d87e7cb4178cbcf14,3813543,3813543,13380518,2015-09-19T22:03:09.000Z
316028513,d91900297d6430c6057abed2e513287d978fa8ec,3813543,3813543,13380518,2015-09-19T22:21:32.000Z
316044514,d64ed004af63e29d4469def79b4c4ba8cb66df63,3054535,3054535,13378441,2015-09-27T20:55:00.000Z
316044536,8f84bb37e843a1b2324583878efa54d82ce9820e,3813543,3813543,13378441,2015-09-27T17:45:32.000Z
316044571,40ee8c0bf4d8fcdd46cc3058bf1f7eb379a47130,1077941,1077941,13378441,2015-09-27T14:50:18.000Z
316046222,0320ab029e7db749f1ba40ebbb8f973c87172ddf,3813543,3813543,13378441,2015-09-28T10:10:51.000Z
316046232,8b3d0a46340c719073bb956513cbe21f19e520a5,5127709,5127709,13378441,2015-09-03T01:23:05.000Z
316046242,a9fce2e1211ca471278ef4c3c373a09114209744,444943,444943,22015450,2015-09-28T10:03:00.000Z
316046265,8a1ac4e166869621a34be82ac7a4a5effe5a9724,444943,444943,13378441,2015-09-28T10:03:00.000Z
316049782,f656fa11e8176ff2cc8cb62f50dd2af7c55562d7,8717350,8717350,22100940,2015-09-28T03:57:51.000Z
316049800,954504adfd1d77b25439850ebfd05b18e7341dfe,8717350,8717350,22100940,2015-09-24T14:27:32.000Z
316049830,024b41e614992eed7f716d3df6ee017c8d8707b6,8717350,8717350,13378441,2015-09-28T03:57:51.000Z
316057717,5f668089c42255f5bfef34310bd61d6d7df28be4,3813543,3813543,13378441,2015-09-20T11:12:47.000Z
316119210,111e6f42e9344fe932813fcefcfc7e08eb7335cb,141313,141313,13378441,2015-09-20T04:25:16.000Z
316119211,3bccc41a8c618841b272dadf3aa0cdff22a99c65,141313,141313,13378441,2015-09-28T10:44:19.000Z
460668589,ca409269120dfa3e25f6f081a8f6068c27dfc89e,13343833,13343833,37304852,2016-06-08T04:32:50.000Z
460742979,9d959ff21e5fca36a9fc80b8febae1c1fa13672c,13343833,13343833,37304852,2016-06-08T04:39:30.000Z
460902689,420eb5822a5bf20206835b1b44e5c2b7bb5ce51d,13343833,13343833,37304852,2016-06-08T05:00:55.000Z
460913014,4070ceb3d89c2d9a0adf51c29cf8f20fc53e5fc5,3863233,3863233,13378441,2016-06-07T17:09:42.000Z
460929384,57b88c0b34e6d0898196ae30aa535585ac1c05f9,10007344,10007344,29188375,2016-06-07T18:10:35.000Z
460940244,6c36abaeaa52fab4b22309b56357dd75f44160b8,6094554,6094554,13378441,2016-06-08T16:04:12.000Z
460940245,c4d2abb537364b592c7e078b1feec02f69c7151f,6094554,6094554,13378441,2016-06-08T16:08:05.000Z
460966081,fc39be295652fd6abfd2254fffbb6b0ba2b6c86f,13343833,13343833,37304852,2016-05-24T23:48:36.000Z
461000279,acb4cbe7e0f40201349ab498a3fa0daad86e5cbb,76428,76428,13378441,2016-06-08T05:15:44.000Z
461005725,f59c9e66a34adc8cca9e63cb353768c1d6760eae,6094554,6094554,13378441,2016-06-08T18:08:40.000Z
461008417,92a44139913463f8fac8527e7a1c277afc86873f,10007344,10007344,29188375,2016-06-07T02:16:55.000Z
461034218,b65762052589009332599af9d8a4585436f6d6fc,3813543,3813543,13380518,2016-06-08T19:47:28.000Z
461040747,d2cbe4030a445ca54ad4d200b8daad2cb473f7a7,3813543,3813543,13378441,2016-06-08T19:51:16.000Z
461040748,f8870a7b2ae22486a4461bc3859690a4e8540dae,3813543,3813543,13380518,2016-06-08T20:00:45.000Z
461041044,b4b663a08b4d241f1234e58386d5ee4883471d65,3813543,3813543,13380518,2016-06-08T20:00:45.000Z
461043429,5674311860cc4755743eef723bf6b76675c27717,8444964,8444964,29390757,2016-06-08T20:08:58.000Z
461071169,806de2df949cea0ed7ddc63633396c694d29c66b,3813543,3813543,13378441,2016-06-08T21:13:25.000Z
461071170,6339c40d6971c9502c8b168ba20dab6052f1d9c7,3813543,3813543,13378441,2016-06-08T20:07:51.000Z
461085041,9dc697b0231ff82e57303503059fc676d799fc68,3942362,3942362,13378441,2016-06-08T20:26:25.000Z
461085043,b2b9bb7fa5c1ffc3b7de54b3c827e4f5957082fb,8444964,8444964,29390757,2016-06-08T20:08:58.000Z
461136940,85ed84731f325013d913bf97473453842efe439c,3813543,3813543,13378441,2016-06-08T22:30:30.000Z
461136943,e2f8cecff203bd69f84b1bdff6bda677cbb64f34,8444964,8444964,13378441,2016-06-08T22:05:58.000Z
461154204,f61d8e4e44e786d96e276b6bcfa96558e4739ae0,8813272,8813272,27428347,2016-06-09T00:24:33.000Z
461154205,a94b5aeba2bfd63c45be49c59266eaeb25c9adb3,8813272,8813272,27428347,2016-06-08T23:32:47.000Z
461430674,c840adfbe5d95ad939b31517218e19f5b9e92a65,3813543,3813543,13378441,2016-06-09T04:10:49.000Z
461436039,49b883609153e869c6ae3d580ecc7fe8020f9a65,13343833,13343833,37304852,2016-06-08T18:52:27.000Z
461439122,429f0ea6c6ec1d4813662c10f209f901fc2872d4,13343833,13343833,37304852,2016-06-08T18:59:01.000Z
461577149,13767a27e6a98521a38f2a4f601bf10a962b7dd6,13343833,13343833,37304852,2016-06-09T01:24:26.000Z
461578552,d774da62feb918822ee6f2c8f176d950e7b95262,13343833,13343833,37304852,2016-06-09T01:30:07.000Z
461586825,b9e5f72cc3c0ec303ea9e1f625e1bacff24c10ca,76428,76428,13378441,2016-06-09T06:30:53.000Z
461626973,71a8f8228d62ebedc178800003e0ff3d82066a9d,6101182,6101182,13378441,2016-06-09T07:42:01.000Z
461634050,be6f92bd4a7e45f489d7e22676bee43f7cc78c5d,3813543,3813543,13380518,2016-06-08T02:54:04.000Z
461639162,352345d36e79527d9d1cf3ddb06ea8ffa3ede397,3813543,3813543,13380518,2016-06-09T08:04:32.000Z
461648042,2ce8c0bda0e1793fd732adea4e8b973239bc4533,3942362,3942362,13378441,2016-06-09T04:47:09.000Z
461716132,2cd0c1f8f9f229f3cb5e8e9bcd018559df9efea6,3813543,3813543,13378441,2016-06-09T08:20:39.000Z
461849756,e5113e1a24bbe24040a9aeab3951ffb80d53991f,3813543,3813543,13380518,2016-06-09T08:04:32.000Z
461853430,c0e2848a36039ad0a9b092e4511551cd17b8bf27,3813543,3813543,13380518,2016-06-09T00:12:32.000Z
461856493,8bba0082d7d50793f69ad686d763dc9c4f19536d,3813543,3813543,13378441,2016-06-09T13:33:39.000Z
461882569,74cd3d619b3d3b1e963ca8bd33749af3aec99c05,3813543,3813543,13380518,2016-06-09T08:04:32.000Z
461883117,a8eb6cef2806b698bf098fa01ffaa3924f77c7de,3813543,3813543,13378441,2016-06-09T14:19:24.000Z
461958331,a6fc5237f0db5dc7aecf128bbb5dd7bbe570d495,7318255,7318255,13378441,2016-06-09T16:21:41.000Z
461969311,a91b50e173257697f30dd4a504999e401218c0a4,3813543,3813543,13378441,2016-06-09T16:40:34.000Z
461990096,6e05a6609df887b2535263f61224bdb5a35a349f,2673084,2673084,13378441,2016-06-09T17:18:56.000Z
462001319,a97d15faa7d90bae430ae920a251c23010869a22,3813543,3813543,13380518,2016-06-09T17:39:31.000Z
471697173,37d9514a18917ad58a9e8f76515eaf34eb4f3e75,6094314,6094314,13378441,2016-06-30T05:19:55.000Z
471697250,f4c2b040b7a3556647fe550f59ed0a9469542957,6101182,6101182,13378441,2016-06-30T04:32:01.000Z
471698283,8b62556c51a70fac4cb88d0ba8994057d02e0241,6094314,6094314,13378441,2016-06-30T07:14:29.000Z
471788067,58a9e3afd19953225f9f7bfe0814c0def45ae550,6094314,6094314,13378441,2016-06-30T13:16:21.000Z
471809361,173857025ac30cc28ed63d9d79cc36379f6c6974,3813543,3813543,13378441,2016-06-30T12:11:38.000Z
471836921,7d365e4653f3da222644d28293f40448332295e6,13343833,13343833,37304852,2016-06-30T17:26:08.000Z
471837696,966120f9f4c3636de3a2ba8e95bfd6efbe726c67,13343833,13343833,37304852,2016-06-24T19:16:33.000Z
471860312,ba6e849c23c89ae8eb2dfd249cda7e1cf8234b52,3813543,3813543,13378441,2016-06-30T12:53:08.000Z
471863785,b3116b36b1563918c370521a3b33801265764589,13343833,13343833,37304852,2016-06-30T18:34:59.000Z
471866560,ee73b5a1f97deb2372fae1ae144eb625f300846e,13343833,13343833,37304852,2016-06-24T19:16:33.000Z
471866565,fe8814224d316dbcf46fad8e46ccd670c1f8d1e9,13343833,13343833,37304852,2016-06-30T18:34:59.000Z
471867830,d2927a88b8fd313bcd1587a26c1e94fb8762ce1f,2673084,2673084,13378441,2016-06-29T21:51:30.000Z
471867842,5256d805a93b81b85fe7fab731803249e72d6a77,2673084,2673084,13378441,2016-06-30T17:50:22.000Z
471868843,dfc549e3fb41f3d0c528d776234b9df0766299f4,13343833,13343833,37304852,2016-06-24T19:16:33.000Z
471906865,d24bd6d43c863da16c54f50b0b387cad6396a672,6094314,6094314,13378441,2016-06-30T19:15:52.000Z
471914181,cad072b54af4064be2438790b4afa830ea4a715c,1269059,1269059,13378441,2016-06-18T08:06:58.000Z
471914184,d02b1eeb15ab9b2019c2c3886e7c5eddfccefd47,1269059,1269059,13378441,2016-06-18T08:07:08.000Z
471914191,d11b1091aadf6c5c63ed107a800f9d80fb9ef9f4,1269059,1269059,13378441,2016-06-18T19:58:33.000Z
471914197,fcad7f89c2e12de50cf41e85faf62e980bfd36ee,1269059,1269059,13378441,2016-06-24T16:35:31.000Z
471914203,0b022866d611ae86c0a31bb846301f3f2e3fb035,1269059,1269059,13378441,2016-06-25T12:28:11.000Z
471949757,79a7c578cce7cf82eb4c2bf6d0b0fb5dba2cb895,653056,3813543,13378441,2016-06-30T22:11:52.000Z
471950554,6d84c1d4121a7efdc31970d1cd7ba750aaee6525,2673084,2673084,13380518,2016-06-20T15:50:58.000Z
471982466,7be2849bef080ef1898b896e45a09ac6be87f234,13343833,13343833,37304852,2016-06-30T23:45:36.000Z
471983648,37fb7cf005fc4dd95ddb196150cac62955acf7c5,10573898,10573898,13378441,2016-06-30T22:54:04.000Z
472013892,67179c18ea6a55346580df43dbc9aae3924578ef,711702,711702,28831282,2016-05-19T17:26:18.000Z
472013895,a9fbca7464165477a3179dc6740fb4e23cae2639,444943,711702,28831282,2016-04-27T10:28:48.000Z
472013899,d23a51ba2877a185499fb7eb938c6bd12a5fe6eb,711702,711702,13378441,2016-04-25T21:43:41.000Z
472013900,98868100f822daa17b4480080993367842f67342,711702,711702,13378441,2016-04-26T20:39:06.000Z
472119914,53525be249e6eefff0773da58265364668f1ae66,6101182,6101182,13378441,2016-06-30T20:47:20.000Z
472119930,a5f5736077b3a918e790df6c366175e70523dd62,6101182,6101182,13378441,2016-06-30T20:48:20.000Z
472119939,a2dda492f8dd49798c5135c0cfb97fd72a604ae6,6101182,6101182,13378441,2016-06-30T21:00:22.000Z
472119942,cceae704c5028ea6fd487a84ca69d720f050f417,6101182,6101182,13378441,2016-06-30T21:25:20.000Z
472119945,1e193aec9fa7e37d513ef0499d06063923c747dc,6101182,6101182,13378441,2016-06-30T21:40:55.000Z
472119947,7ec61d86141261a1cf56e4c7b0df5a4508fe6cbd,6101182,6101182,13378441,2016-06-30T21:49:14.000Z
472184367,65518bc243941aee3d4fabd9a3757492e9f81eec,6094314,6094314,13378441,2016-07-01T05:19:57.000Z
472303204,29326684cf743313cf8c4e7d22829a7e658cf4f5,4103913,6093875,13378441,2016-07-01T16:01:49.000Z
472319748,3e714b8b1efe68c693469b6cab7883ff8a1b51d8,6885269,6885269,16972080,2016-07-01T16:44:44.000Z
472351901,b7148da9e7a1a2f146883f0a90771e87ec36f922,8229411,8229411,13378441,2016-05-27T22:02:58.000Z
472351905,f705d11b9a2822d8b8564acc6845c3f732a051ee,8229411,8229411,13378441,2016-06-22T18:11:31.000Z
472351911,15f6a646e9fb0ccfdf38e235e237bd0e31e2fbe5,8229411,8229411,13378441,2016-06-22T18:44:31.000Z
472351923,4a9dff5961669e3b280695ac38402a03994fc852,8229411,8229411,13378441,2016-06-24T17:27:48.000Z
472351929,57cad4cbeb9bee46f2ebbcd372d3085a5a2f13ee,8229411,8229411,13378441,2016-06-23T16:52:04.000Z
472352061,b4e905e7245ca2ba023d1241f73d0b810e471fa0,13343833,13343833,37304852,2016-07-01T18:19:44.000Z
472417806,a0605dcf3f94bc1f88bac18421c34a83920c5675,13343833,13343833,37304852,2016-07-01T21:37:19.000Z
472418178,07b277eab22fe93e77f5a599f57ac37430bb8fa9,13343833,13343833,37304852,2016-06-30T23:45:36.000Z
472509377,07d8f98be6e96ec560b62b9c332b662c420e8a33,9379574,9379574,27046480,2016-07-01T17:52:11.000Z
472509385,c894dbfac9e114716a54e6870616ecc0c7e280ef,9379574,9379574,27046480,2016-06-30T21:13:10.000Z
472715190,f7840734bdcf1686d185a6df3405d0c5128ff280,2673084,2673084,13378441,2016-06-01T18:02:58.000Z
472715196,de76ec977d0ced713ff6d9a4cbeb8249ebcfd202,2673084,2673084,13378441,2016-07-01T15:08:55.000Z
486870258,a6544caee2e38029976c76d6225f0585b94167f0,8689869,8689869,22054672,2016-08-03T12:23:58.000Z
486870266,9dbf928da53bcb9ad2dc4a92f8fac6978daef21e,8689869,8689869,22054672,2016-08-02T22:53:09.000Z
486921800,5e8c52ce70828ce07d8d5bfb8fd4e5e61325c139,8689869,8689869,22054672,2016-08-03T14:20:44.000Z
486926586,a3e28d4051e3bcc48f0d6c90f11ea67908c7746c,8689869,8689869,22054672,2016-08-03T14:29:29.000Z
486927813,c43da5a13555d387babd872ed58c9eba2efa968d,8689869,8689869,22054672,2016-08-03T14:32:09.000Z
486930356,42322806931801dc2934ba9d86b132ac44040bdd,8689869,8689869,22054672,2016-08-03T14:37:21.000Z
486932165,39dfa6c3e9698ad503841ba3644a20c4469cdab5,8689869,8689869,22054672,2016-08-03T14:40:54.000Z
486933311,d2e8d141002e0d5d783cc0a2af6c3336f11270a0,8689869,8689869,22054672,2016-08-03T14:42:59.000Z
486935022,85019839450a25283ec560e64fc989743c40c9a3,8689869,8689869,22054672,2016-08-03T14:46:19.000Z
486935186,f1f347b5f24092fab0eb69b1bfbbaad27e8c44c8,8689869,8689869,22054672,2016-08-03T14:46:41.000Z
486935891,037f8de8bd99a9ca272882261c68eb3f247d53f1,8689869,8689869,22054672,2016-08-03T14:48:02.000Z
486936589,15bff20ff6e9a0ba18a0fd7a9538c49cda8bfe43,8689869,8689869,22054672,2016-08-03T14:49:27.000Z
486938920,0f57dffde802b40ee15c61f70270f673eeae95d6,8689869,8689869,22054672,2016-08-03T14:54:00.000Z
486939567,bc192446105d89e40822a02e289069ccf4821cb0,8689869,8689869,22054672,2016-08-03T14:55:19.000Z
486940607,3d3325b0d5c7de2efb971231b2e80e0017616b26,8689869,8689869,22054672,2016-08-03T14:57:23.000Z
486942072,9fca2e99ac1a5fb371bc915af2061515ba63030d,8689869,8689869,22054672,2016-08-03T14:59:54.000Z
486943699,668126707f737ec9b592780b2f58735a2ff06baa,8689869,8689869,22054672,2016-08-03T15:02:48.000Z
486944303,2aaa3fe638c236713149ccd18086b95c8e0969dd,8689869,8689869,22054672,2016-08-03T15:04:04.000Z
486945534,72d242279e91f4cdf8373042c5a9f3ecf239318f,8689869,8689869,22054672,2016-08-03T15:06:24.000Z
486946614,6239743a215c52385ee3031bedd81bf496999eee,8689869,8689869,22054672,2016-08-03T15:08:25.000Z
486947709,0a16b04f5ec84fcf7a45a316253c63d09c385174,8689869,8689869,22054672,2016-08-03T15:10:22.000Z
486948560,500d98988adfbc6e3aae4bffbb13abaa0ab9f4f4,8689869,8689869,22054672,2016-08-03T15:12:31.000Z
